Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
[124]    0.0    0.00    0.00       9         int* std::__uninitialized_fill_n_a<int*, unsigned long, int, int>(int*, unsigned long, int const&, std::allocator<int>&) [124]
                0.00    0.00       9/9           int* std::uninitialized_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [123]
-----------------------------------------------
                0.00    0.00       9/9           int* std::__uninitialized_fill_n<true>::__uninit_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [114]
[125]    0.0    0.00    0.00       9         int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [125]
                0.00    0.00       9/9           std::__size_to_integer(unsigned long) [121]
                0.00    0.00       9/9           std::iterator_traits<int*>::iterator_category std::__iterator_category<int*>(int* const&) [122]
                0.00    0.00       9/9           int* std::__fill_n_a<int*, unsigned long, int>(int*, unsigned long, int const&, std::random_access_iterator_tag) [120]
-----------------------------------------------
                0.00    0.00       9/9           int* std::__fill_n_a<int*, unsigned long, int>(int*, unsigned long, int const&, std::random_access_iterator_tag) [120]
[126]    0.0    0.00    0.00       9         void std::__fill_a<int*, int>(int*, int*, int const&) [126]
                0.00    0.00       9/9           __gnu_cxx::__enable_if<__is_scalar<int>::__value, void>::__type std::__fill_a1<int*, int>(int*, int*, int const&) [127]
-----------------------------------------------
                0.00    0.00       9/9           void std::__fill_a<int*, int>(int*, int*, int const&) [126]
[127]    0.0    0.00    0.00       9         __gnu_cxx::__enable_if<__is_scalar<int>::__value, void>::__type std::__fill_a1<int*, int>(int*, int*, int const&) [127]
-----------------------------------------------
                0.00    0.00       4/8           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::begin() [197]
                0.00    0.00       4/8           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::end() [196]
[128]    0.0    0.00    0.00       8         __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::__normal_iterator(std::vector<int, std::allocator<int> >* const&) [128]
-----------------------------------------------
                0.00    0.00       8/8           main [6]
[129]    0.0    0.00    0.00       8         bool __gnu_cxx::operator!=<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [129]
                0.00    0.00      16/52          __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [17]
-----------------------------------------------
                0.00    0.00       8/8           std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [132]
[130]    0.0    0.00    0.00       8         __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::max_size() const [130]
                0.00    0.00       8/13          __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::_M_max_size() const [86]
-----------------------------------------------
                0.00    0.00       3/8           void std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_realloc_insert<std::vector<int, std::allocator<int> > const&>(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> > const&) [212]
                0.00    0.00       5/8           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~_Vector_base() [186]
[131]    0.0    0.00    0.00       8         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_deallocate(std::vector<int, std::allocator<int> >*, unsigned long) [131]
                0.00    0.00       5/5           std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::deallocate(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, unsigned long) [187]
-----------------------------------------------
                0.00    0.00       8/8           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [133]
[132]    0.0    0.00    0.00       8         std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [132]
                0.00    0.00       8/8           __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::max_size() const [130]
-----------------------------------------------
                0.00    0.00       2/8           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&) [222]
                0.00    0.00       6/8           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::max_size() const [169]
[133]    0.0    0.00    0.00       8         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [133]
                0.00    0.00       8/8           std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [132]
                0.00    0.00       8/35          unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [27]
-----------------------------------------------
                0.00    0.00       7/7           GFG::findSCC_deque(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [224]
[134]    0.0    0.00    0.00       7         GFG::isPath_deque(int, int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [134]
                0.00    0.00       7/25          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::size() const [49]
                0.00    0.00       7/18          std::allocator<int>::allocator() [68]
                0.00    0.00       7/9           std::vector<int, std::allocator<int> >::vector(unsigned long, int const&, std::allocator<int> const&) [118]
                0.00    0.00       7/61          std::allocator<int>::~allocator() [15]
                0.00    0.00       7/7           GFG::dfs_deque(unsigned long, unsigned long, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, std::vector<int, std::allocator<int> >&) [135]
                0.00    0.00       7/32          std::vector<int, std::allocator<int> >::~vector() [32]
-----------------------------------------------
                0.00    0.00       7/7           GFG::isPath_deque(int, int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [134]
[135]    0.0    0.00    0.00       7         GFG::dfs_deque(unsigned long, unsigned long, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, std::vector<int, std::allocator<int> >&) [135]
                0.00    0.00      70/97          std::vector<int, std::allocator<int> >::operator[](unsigned long) [9]
                0.00    0.00      70/90          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long) [10]
                0.00    0.00      70/117         std::vector<int, std::allocator<int> >::size() const [8]
                0.00    0.00      37/37          std::deque<unsigned long, std::allocator<unsigned long> >::push_back(unsigned long const&) [26]
                0.00    0.00      27/27          std::deque<unsigned long, std::allocator<unsigned long> >::empty() const [45]
                0.00    0.00      24/24          std::deque<unsigned long, std::allocator<unsigned long> >::back() [55]
                0.00    0.00      24/24          std::deque<unsigned long, std::allocator<unsigned long> >::pop_back() [56]
                0.00    0.00       7/7           std::deque<unsigned long, std::allocator<unsigned long> >::deque() [166]
                0.00    0.00       7/7           std::deque<unsigned long, std::allocator<unsigned long> >::~deque() [167]
-----------------------------------------------
                0.00    0.00       7/7           std::allocator_traits<std::allocator<unsigned long*> >::deallocate(std::allocator<unsigned long*>&, unsigned long**, unsigned long) [160]
[136]    0.0    0.00    0.00       7         __gnu_cxx::new_allocator<unsigned long*>::deallocate(unsigned long**, unsigned long) [136]
-----------------------------------------------
                0.00    0.00       7/7           std::allocator_traits<std::allocator<unsigned long*> >::allocate(std::allocator<unsigned long*>&, unsigned long) [161]
[137]    0.0    0.00    0.00       7         __gnu_cxx::new_allocator<unsigned long*>::allocate(unsigned long, void const*) [137]
                0.00    0.00       7/7           __gnu_cxx::new_allocator<unsigned long*>::_M_max_size() const [142]
-----------------------------------------------
                0.00    0.00       7/7           std::allocator_traits<std::allocator<unsigned long> >::deallocate(std::allocator<unsigned long>&, unsigned long*, unsigned long) [162]
[138]    0.0    0.00    0.00       7         __gnu_cxx::new_allocator<unsigned long>::deallocate(unsigned long*, unsigned long) [138]
-----------------------------------------------
                0.00    0.00       7/7           std::allocator_traits<std::allocator<unsigned long> >::allocate(std::allocator<unsigned long>&, unsigned long) [163]
[139]    0.0    0.00    0.00       7         __gnu_cxx::new_allocator<unsigned long>::allocate(unsigned long, void const*) [139]
                0.00    0.00       7/7           __gnu_cxx::new_allocator<unsigned long>::_M_max_size() const [143]
-----------------------------------------------
                0.00    0.00       7/7           std::allocator<unsigned long>::allocator() [145]
[140]    0.0    0.00    0.00       7         __gnu_cxx::new_allocator<unsigned long>::new_allocator() [140]
-----------------------------------------------
                0.00    0.00       7/7           std::allocator<unsigned long>::~allocator() [146]
[141]    0.0    0.00    0.00       7         __gnu_cxx::new_allocator<unsigned long>::~new_allocator() [141]
-----------------------------------------------
                0.00    0.00       7/7           __gnu_cxx::new_allocator<unsigned long*>::allocate(unsigned long, void const*) [137]
[142]    0.0    0.00    0.00       7         __gnu_cxx::new_allocator<unsigned long*>::_M_max_size() const [142]
-----------------------------------------------
                0.00    0.00       7/7           __gnu_cxx::new_allocator<unsigned long>::allocate(unsigned long, void const*) [139]
[143]    0.0    0.00    0.00       7         __gnu_cxx::new_allocator<unsigned long>::_M_max_size() const [143]
-----------------------------------------------
                0.00    0.00       1/7           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::get_allocator() const [225]
                0.00    0.00       6/7           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::max_size() const [169]
[144]    0.0    0.00    0.00       7         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() const [144]
-----------------------------------------------
                0.00    0.00       7/7           std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_Deque_impl::_Deque_impl() [147]
[145]    0.0    0.00    0.00       7         std::allocator<unsigned long>::allocator() [145]
                0.00    0.00       7/7           __gnu_cxx::new_allocator<unsigned long>::new_allocator() [140]
-----------------------------------------------
                0.00    0.00       7/7           std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_Deque_impl::~_Deque_impl() [148]
[146]    0.0    0.00    0.00       7         std::allocator<unsigned long>::~allocator() [146]
                0.00    0.00       7/7           __gnu_cxx::new_allocator<unsigned long>::~new_allocator() [141]
-----------------------------------------------
                0.00    0.00       7/7           std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_Deque_base() [157]
[147]    0.0    0.00    0.00       7         std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_Deque_impl::_Deque_impl() [147]
                0.00    0.00       7/7           std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_Deque_impl_data::_Deque_impl_data() [151]
                0.00    0.00       7/7           std::allocator<unsigned long>::allocator() [145]
-----------------------------------------------
                0.00    0.00       7/7           std::_Deque_base<unsigned long, std::allocator<unsigned long> >::~_Deque_base() [158]
[148]    0.0    0.00    0.00       7         std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_Deque_impl::~_Deque_impl() [148]
                0.00    0.00       7/7           std::allocator<unsigned long>::~allocator() [146]
-----------------------------------------------
                0.00    0.00       7/7           std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_M_initialize_map(unsigned long) [155]
[149]    0.0    0.00    0.00       7         std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_M_allocate_map(unsigned long) [149]
                0.00    0.00       7/14          std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_M_get_map_allocator() const [78]
                0.00    0.00       7/7           std::allocator_traits<std::allocator<unsigned long*> >::allocate(std::allocator<unsigned long*>&, unsigned long) [161]
                0.00    0.00       7/14          std::allocator<unsigned long*>::~allocator() [80]
-----------------------------------------------
                0.00    0.00       7/7           std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_M_initialize_map(unsigned long) [155]
[150]    0.0    0.00    0.00       7         std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_M_create_nodes(unsigned long**, unsigned long**) [150]
                0.00    0.00       7/7           std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_M_allocate_node() [152]
-----------------------------------------------
                0.00    0.00       7/7           std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_Deque_impl::_Deque_impl() [147]
[151]    0.0    0.00    0.00       7         std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_Deque_impl_data::_Deque_impl_data() [151]
                0.00    0.00      14/14          std::_Deque_iterator<unsigned long, unsigned long&, unsigned long*>::_Deque_iterator() [83]
-----------------------------------------------
                0.00    0.00       7/7           std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_M_create_nodes(unsigned long**, unsigned long**) [150]
[152]    0.0    0.00    0.00       7         std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_M_allocate_node() [152]
                0.00    0.00       7/42          std::__deque_buf_size(unsigned long) [20]
                0.00    0.00       7/7           std::allocator_traits<std::allocator<unsigned long> >::allocate(std::allocator<unsigned long>&, unsigned long) [163]
-----------------------------------------------
                0.00    0.00       7/7           std::_Deque_base<unsigned long, std::allocator<unsigned long> >::~_Deque_base() [158]
[153]    0.0    0.00    0.00       7         std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_M_destroy_nodes(unsigned long**, unsigned long**) [153]
                0.00    0.00       7/7           std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_M_deallocate_node(unsigned long*) [156]
-----------------------------------------------
                0.00    0.00       7/7           std::_Deque_base<unsigned long, std::allocator<unsigned long> >::~_Deque_base() [158]
[154]    0.0    0.00    0.00       7         std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_M_deallocate_map(unsigned long**, unsigned long) [154]
                0.00    0.00       7/14          std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_M_get_map_allocator() const [78]
                0.00    0.00       7/7           std::allocator_traits<std::allocator<unsigned long*> >::deallocate(std::allocator<unsigned long*>&, unsigned long**, unsigned long) [160]
                0.00    0.00       7/14          std::allocator<unsigned long*>::~allocator() [80]
-----------------------------------------------
                0.00    0.00       7/7           std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_Deque_base() [157]
[155]    0.0    0.00    0.00       7         std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_M_initialize_map(unsigned long) [155]
                0.00    0.00      14/42          std::__deque_buf_size(unsigned long) [20]
                0.00    0.00      14/14          std::_Deque_iterator<unsigned long, unsigned long&, unsigned long*>::_M_set_node(unsigned long**) [81]
                0.00    0.00       7/19          unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [65]
                0.00    0.00       7/7           std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_M_allocate_map(unsigned long) [149]
                0.00    0.00       7/7           std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_M_create_nodes(unsigned long**, unsigned long**) [150]
-----------------------------------------------
                0.00    0.00       7/7           std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_M_destroy_nodes(unsigned long**, unsigned long**) [153]
[156]    0.0    0.00    0.00       7         std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_M_deallocate_node(unsigned long*) [156]
                0.00    0.00       7/42          std::__deque_buf_size(unsigned long) [20]
                0.00    0.00       7/7           std::allocator_traits<std::allocator<unsigned long> >::deallocate(std::allocator<unsigned long>&, unsigned long*, unsigned long) [162]
-----------------------------------------------
                0.00    0.00       7/7           std::deque<unsigned long, std::allocator<unsigned long> >::deque() [166]
[157]    0.0    0.00    0.00       7         std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_Deque_base() [157]
                0.00    0.00       7/7           std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_Deque_impl::_Deque_impl() [147]
                0.00    0.00       7/7           std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_M_initialize_map(unsigned long) [155]
-----------------------------------------------
                0.00    0.00       7/7           std::deque<unsigned long, std::allocator<unsigned long> >::~deque() [167]
[158]    0.0    0.00    0.00       7         std::_Deque_base<unsigned long, std::allocator<unsigned long> >::~_Deque_base() [158]
                0.00    0.00       7/7           std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_M_destroy_nodes(unsigned long**, unsigned long**) [153]
                0.00    0.00       7/7           std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_Deque_impl::~_Deque_impl() [148]
                0.00    0.00       7/7           std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_M_deallocate_map(unsigned long**, unsigned long) [154]
-----------------------------------------------
                0.00    0.00       2/7           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl() [217]
                0.00    0.00       2/7           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl_data::_M_swap_data(std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl_data&) [219]
                0.00    0.00       3/7           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl(std::allocator<std::vector<int, std::allocator<int> > > const&) [205]
[159]    0.0    0.00    0.00       7         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl_data::_Vector_impl_data() [159]
-----------------------------------------------
                0.00    0.00       7/7           std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_M_deallocate_map(unsigned long**, unsigned long) [154]
[160]    0.0    0.00    0.00       7         std::allocator_traits<std::allocator<unsigned long*> >::deallocate(std::allocator<unsigned long*>&, unsigned long**, unsigned long) [160]
                0.00    0.00       7/7           __gnu_cxx::new_allocator<unsigned long*>::deallocate(unsigned long**, unsigned long) [136]
-----------------------------------------------
                0.00    0.00       7/7           std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_M_allocate_map(unsigned long) [149]
[161]    0.0    0.00    0.00       7         std::allocator_traits<std::allocator<unsigned long*> >::allocate(std::allocator<unsigned long*>&, unsigned long) [161]
                0.00    0.00       7/7           __gnu_cxx::new_allocator<unsigned long*>::allocate(unsigned long, void const*) [137]
-----------------------------------------------
                0.00    0.00       7/7           std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_M_deallocate_node(unsigned long*) [156]
[162]    0.0    0.00    0.00       7         std::allocator_traits<std::allocator<unsigned long> >::deallocate(std::allocator<unsigned long>&, unsigned long*, unsigned long) [162]
                0.00    0.00       7/7           __gnu_cxx::new_allocator<unsigned long>::deallocate(unsigned long*, unsigned long) [138]
-----------------------------------------------
                0.00    0.00       7/7           std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_M_allocate_node() [152]
[163]    0.0    0.00    0.00       7         std::allocator_traits<std::allocator<unsigned long> >::allocate(std::allocator<unsigned long>&, unsigned long) [163]
                0.00    0.00       7/7           __gnu_cxx::new_allocator<unsigned long>::allocate(unsigned long, void const*) [139]
-----------------------------------------------
                0.00    0.00       7/7           std::deque<unsigned long, std::allocator<unsigned long> >::~deque() [167]
[164]    0.0    0.00    0.00       7         std::deque<unsigned long, std::allocator<unsigned long> >::_M_destroy_data(std::_Deque_iterator<unsigned long, unsigned long&, unsigned long*>, std::_Deque_iterator<unsigned long, unsigned long&, unsigned long*>, std::allocator<unsigned long> const&) [164]
-----------------------------------------------
                0.00    0.00       7/7           std::deque<unsigned long, std::allocator<unsigned long> >::~deque() [167]
[165]    0.0    0.00    0.00       7         std::deque<unsigned long, std::allocator<unsigned long> >::begin() [165]
                0.00    0.00       7/38          std::_Deque_iterator<unsigned long, unsigned long&, unsigned long*>::_Deque_iterator(std::_Deque_iterator<unsigned long, unsigned long&, unsigned long*> const&) [23]
-----------------------------------------------
                0.00    0.00       7/7           GFG::dfs_deque(unsigned long, unsigned long, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, std::vector<int, std::allocator<int> >&) [135]
[166]    0.0    0.00    0.00       7         std::deque<unsigned long, std::allocator<unsigned long> >::deque() [166]
                0.00    0.00       7/7           std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_Deque_base() [157]
-----------------------------------------------
                0.00    0.00       7/7           GFG::dfs_deque(unsigned long, unsigned long, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, std::vector<int, std::allocator<int> >&) [135]
[167]    0.0    0.00    0.00       7         std::deque<unsigned long, std::allocator<unsigned long> >::~deque() [167]
                0.00    0.00       7/7           std::deque<unsigned long, std::allocator<unsigned long> >::begin() [165]
                0.00    0.00       7/31          std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_M_get_Tp_allocator() [35]
                0.00    0.00       7/31          std::deque<unsigned long, std::allocator<unsigned long> >::end() [36]
                0.00    0.00       7/7           std::deque<unsigned long, std::allocator<unsigned long> >::_M_destroy_data(std::_Deque_iterator<unsigned long, unsigned long&, unsigned long*>, std::_Deque_iterator<unsigned long, unsigned long&, unsigned long*>, std::allocator<unsigned long> const&) [164]
                0.00    0.00       7/7           std::_Deque_base<unsigned long, std::allocator<unsigned long> >::~_Deque_base() [158]
-----------------------------------------------
                0.00    0.00       6/6           std::allocator<std::vector<int, std::allocator<int> > >::allocator(std::allocator<std::vector<int, std::allocator<int> > > const&) [170]
[168]    0.0    0.00    0.00       6         __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::new_allocator(__gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > > const&) [168]
-----------------------------------------------
                0.00    0.00       6/6           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_check_len(unsigned long, char const*) const [204]
[169]    0.0    0.00    0.00       6         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::max_size() const [169]
                0.00    0.00       6/8           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [133]
                0.00    0.00       6/7           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() const [144]
-----------------------------------------------
                0.00    0.00       1/6           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::get_allocator() const [225]
                0.00    0.00       2/6           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&) [222]
                0.00    0.00       3/6           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl(std::allocator<std::vector<int, std::allocator<int> > > const&) [205]
[170]    0.0    0.00    0.00       6         std::allocator<std::vector<int, std::allocator<int> > >::allocator(std::allocator<std::vector<int, std::allocator<int> > > const&) [170]
                0.00    0.00       6/6           __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::new_allocator(__gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > > const&) [168]
-----------------------------------------------
                0.00    0.00       6/6           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl_data::_M_swap_data(std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl_data&) [219]
[171]    0.0    0.00    0.00       6         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl_data::_M_copy_data(std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl_data const&) [171]
-----------------------------------------------
                0.00    0.00       6/6           void std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_realloc_insert<std::vector<int, std::allocator<int> > const&>(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> > const&) [212]
[172]    0.0    0.00    0.00       6         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_relocate(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [172]
                0.00    0.00       6/6           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_do_relocate(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&, std::integral_constant<bool, true>) [173]
-----------------------------------------------
                0.00    0.00       6/6           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_relocate(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [172]
[173]    0.0    0.00    0.00       6         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_do_relocate(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&, std::integral_constant<bool, true>) [173]
                0.00    0.00       6/6           std::vector<int, std::allocator<int> >* std::__relocate_a<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [175]
-----------------------------------------------
                0.00    0.00       6/6           std::vector<int, std::allocator<int> >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::vector<int, std::allocator<int> >*, unsigned long>(std::vector<int, std::allocator<int> >*, unsigned long) [228]
[174]    0.0    0.00    0.00       6         void std::_Construct<std::vector<int, std::allocator<int> >>(std::vector<int, std::allocator<int> >*) [174]
                0.00    0.00       6/9           std::vector<int, std::allocator<int> >::vector() [119]
-----------------------------------------------
                0.00    0.00       6/6           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_do_relocate(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&, std::integral_constant<bool, true>) [173]
[175]    0.0    0.00    0.00       6         std::vector<int, std::allocator<int> >* std::__relocate_a<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [175]
                0.00    0.00      18/18          std::vector<int, std::allocator<int> >* std::__niter_base<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*) [71]
