Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       6/20          __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::base() const [33]
-----------------------------------------------
                0.00    0.00       3/3           __gnu_cxx::new_allocator<unsigned long*>::allocate(unsigned long, void const*) [202]
[215]    0.0    0.00    0.00       3         __gnu_cxx::new_allocator<unsigned long*>::_M_max_size() const [215]
-----------------------------------------------
                0.00    0.00       3/3           __gnu_cxx::new_allocator<unsigned long>::allocate(unsigned long, void const*) [208]
[216]    0.0    0.00    0.00       3         __gnu_cxx::new_allocator<unsigned long>::_M_max_size() const [216]
-----------------------------------------------
                0.00    0.00       3/3           main [6]
[217]    0.0    0.00    0.00       3         __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::operator*() const [217]
-----------------------------------------------
                0.00    0.00       3/3           void std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_realloc_insert<std::vector<int, std::allocator<int> > const&>(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> > const&) [260]
[218]    0.0    0.00    0.00       3         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_check_len(unsigned long, char const*) const [218]
                0.00    0.00      12/54          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::size() const [10]
                0.00    0.00       6/6           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::max_size() const [134]
                0.00    0.00       3/11          unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [80]
-----------------------------------------------
                0.00    0.00       1/3           GFG::findSCC_vector_of_lists(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [288]
                0.00    0.00       1/3           std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_S_check_init_len(unsigned long, std::allocator<std::__cxx11::list<int, std::allocator<int> > > const&) [315]
                0.00    0.00       1/3           std::_Vector_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_Vector_impl::~_Vector_impl() [300]
[219]    0.0    0.00    0.00       3         std::allocator<std::__cxx11::list<int, std::allocator<int> > >::~allocator() [219]
                0.00    0.00       3/3           __gnu_cxx::new_allocator<std::__cxx11::list<int, std::allocator<int> > >::~new_allocator() [200]
-----------------------------------------------
                0.00    0.00       1/3           main [6]
                0.00    0.00       2/3           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl() [271]
[220]    0.0    0.00    0.00       3         std::allocator<std::vector<int, std::allocator<int> > >::allocator() [220]
                0.00    0.00       3/3           __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::new_allocator() [206]
-----------------------------------------------
                0.00    0.00       3/3           std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_Deque_impl::_Deque_impl() [223]
[221]    0.0    0.00    0.00       3         std::allocator<unsigned long>::allocator() [221]
                0.00    0.00       3/3           __gnu_cxx::new_allocator<unsigned long>::new_allocator() [211]
-----------------------------------------------
                0.00    0.00       3/3           std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_Deque_impl::~_Deque_impl() [224]
[222]    0.0    0.00    0.00       3         std::allocator<unsigned long>::~allocator() [222]
                0.00    0.00       3/3           __gnu_cxx::new_allocator<unsigned long>::~new_allocator() [212]
-----------------------------------------------
                0.00    0.00       3/3           std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_Deque_base() [233]
[223]    0.0    0.00    0.00       3         std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_Deque_impl::_Deque_impl() [223]
                0.00    0.00       3/3           std::allocator<unsigned long>::allocator() [221]
                0.00    0.00       3/3           std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_Deque_impl_data::_Deque_impl_data() [227]
-----------------------------------------------
                0.00    0.00       3/3           std::_Deque_base<unsigned long, std::allocator<unsigned long> >::~_Deque_base() [234]
[224]    0.0    0.00    0.00       3         std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_Deque_impl::~_Deque_impl() [224]
                0.00    0.00       3/3           std::allocator<unsigned long>::~allocator() [222]
-----------------------------------------------
                0.00    0.00       3/3           std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_M_initialize_map(unsigned long) [231]
[225]    0.0    0.00    0.00       3         std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_M_allocate_map(unsigned long) [225]
                0.00    0.00       3/6           std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_M_get_map_allocator() const [133]
                0.00    0.00       3/3           std::allocator_traits<std::allocator<unsigned long*> >::allocate(std::allocator<unsigned long*>&, unsigned long) [241]
                0.00    0.00       3/6           std::allocator<unsigned long*>::~allocator() [136]
-----------------------------------------------
                0.00    0.00       3/3           std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_M_initialize_map(unsigned long) [231]
[226]    0.0    0.00    0.00       3         std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_M_create_nodes(unsigned long**, unsigned long**) [226]
                0.00    0.00       3/3           std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_M_allocate_node() [228]
-----------------------------------------------
                0.00    0.00       3/3           std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_Deque_impl::_Deque_impl() [223]
[227]    0.0    0.00    0.00       3         std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_Deque_impl_data::_Deque_impl_data() [227]
                0.00    0.00       6/6           std::_Deque_iterator<unsigned long, unsigned long&, unsigned long*>::_Deque_iterator() [141]
-----------------------------------------------
                0.00    0.00       3/3           std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_M_create_nodes(unsigned long**, unsigned long**) [226]
[228]    0.0    0.00    0.00       3         std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_M_allocate_node() [228]
                0.00    0.00       3/18          std::__deque_buf_size(unsigned long) [49]
                0.00    0.00       3/3           std::allocator_traits<std::allocator<unsigned long> >::allocate(std::allocator<unsigned long>&, unsigned long) [246]
-----------------------------------------------
                0.00    0.00       3/3           std::_Deque_base<unsigned long, std::allocator<unsigned long> >::~_Deque_base() [234]
[229]    0.0    0.00    0.00       3         std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_M_destroy_nodes(unsigned long**, unsigned long**) [229]
                0.00    0.00       3/3           std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_M_deallocate_node(unsigned long*) [232]
-----------------------------------------------
                0.00    0.00       3/3           std::_Deque_base<unsigned long, std::allocator<unsigned long> >::~_Deque_base() [234]
[230]    0.0    0.00    0.00       3         std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_M_deallocate_map(unsigned long**, unsigned long) [230]
                0.00    0.00       3/6           std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_M_get_map_allocator() const [133]
                0.00    0.00       3/3           std::allocator_traits<std::allocator<unsigned long*> >::deallocate(std::allocator<unsigned long*>&, unsigned long**, unsigned long) [240]
                0.00    0.00       3/6           std::allocator<unsigned long*>::~allocator() [136]
-----------------------------------------------
                0.00    0.00       3/3           std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_Deque_base() [233]
[231]    0.0    0.00    0.00       3         std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_M_initialize_map(unsigned long) [231]
                0.00    0.00       6/18          std::__deque_buf_size(unsigned long) [49]
                0.00    0.00       6/6           std::_Deque_iterator<unsigned long, unsigned long&, unsigned long*>::_M_set_node(unsigned long**) [139]
                0.00    0.00       3/11          unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [80]
                0.00    0.00       3/3           std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_M_allocate_map(unsigned long) [225]
                0.00    0.00       3/3           std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_M_create_nodes(unsigned long**, unsigned long**) [226]
-----------------------------------------------
                0.00    0.00       3/3           std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_M_destroy_nodes(unsigned long**, unsigned long**) [229]
[232]    0.0    0.00    0.00       3         std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_M_deallocate_node(unsigned long*) [232]
                0.00    0.00       3/18          std::__deque_buf_size(unsigned long) [49]
                0.00    0.00       3/3           std::allocator_traits<std::allocator<unsigned long> >::deallocate(std::allocator<unsigned long>&, unsigned long*, unsigned long) [245]
-----------------------------------------------
                0.00    0.00       3/3           std::deque<unsigned long, std::allocator<unsigned long> >::deque() [254]
[233]    0.0    0.00    0.00       3         std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_Deque_base() [233]
                0.00    0.00       3/3           std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_Deque_impl::_Deque_impl() [223]
                0.00    0.00       3/3           std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_M_initialize_map(unsigned long) [231]
-----------------------------------------------
                0.00    0.00       3/3           std::deque<unsigned long, std::allocator<unsigned long> >::~deque() [255]
[234]    0.0    0.00    0.00       3         std::_Deque_base<unsigned long, std::allocator<unsigned long> >::~_Deque_base() [234]
                0.00    0.00       3/3           std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_M_destroy_nodes(unsigned long**, unsigned long**) [229]
                0.00    0.00       3/3           std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_M_deallocate_map(unsigned long**, unsigned long) [230]
                0.00    0.00       3/3           std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_Deque_impl::~_Deque_impl() [224]
-----------------------------------------------
                0.00    0.00       3/3           std::_Vector_base<int, std::allocator<int> >::_Vector_base(std::_Vector_base<int, std::allocator<int> >&&) [238]
[235]    0.0    0.00    0.00       3         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::_Vector_base<int, std::allocator<int> >::_Vector_impl&&) [235]
                0.00    0.00       6/6           std::remove_reference<std::_Vector_base<int, std::allocator<int> >::_Vector_impl&>::type&& std::move<std::_Vector_base<int, std::allocator<int> >::_Vector_impl&>(std::_Vector_base<int, std::allocator<int> >::_Vector_impl&) [150]
                0.00    0.00       3/29          std::allocator<int>::allocator(std::allocator<int> const&) [24]
                0.00    0.00       3/3           std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data(std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data&&) [237]
-----------------------------------------------
                0.00    0.00       3/3           std::_Vector_base<int, std::allocator<int> >::_Vector_base() [239]
[236]    0.0    0.00    0.00       3         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [236]
                0.00    0.00       3/5           std::allocator<int>::allocator() [164]
                0.00    0.00       3/16          std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [50]
-----------------------------------------------
                0.00    0.00       3/3           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::_Vector_base<int, std::allocator<int> >::_Vector_impl&&) [235]
[237]    0.0    0.00    0.00       3         std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data(std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data&&) [237]
-----------------------------------------------
                0.00    0.00       3/3           std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> >&&) [262]
[238]    0.0    0.00    0.00       3         std::_Vector_base<int, std::allocator<int> >::_Vector_base(std::_Vector_base<int, std::allocator<int> >&&) [238]
                0.00    0.00       3/3           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::_Vector_base<int, std::allocator<int> >::_Vector_impl&&) [235]
-----------------------------------------------
                0.00    0.00       3/3           std::vector<int, std::allocator<int> >::vector() [263]
[239]    0.0    0.00    0.00       3         std::_Vector_base<int, std::allocator<int> >::_Vector_base() [239]
                0.00    0.00       3/3           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [236]
-----------------------------------------------
                0.00    0.00       3/3           std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_M_deallocate_map(unsigned long**, unsigned long) [230]
[240]    0.0    0.00    0.00       3         std::allocator_traits<std::allocator<unsigned long*> >::deallocate(std::allocator<unsigned long*>&, unsigned long**, unsigned long) [240]
                0.00    0.00       3/3           __gnu_cxx::new_allocator<unsigned long*>::deallocate(unsigned long**, unsigned long) [201]
-----------------------------------------------
                0.00    0.00       3/3           std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_M_allocate_map(unsigned long) [225]
[241]    0.0    0.00    0.00       3         std::allocator_traits<std::allocator<unsigned long*> >::allocate(std::allocator<unsigned long*>&, unsigned long) [241]
                0.00    0.00       3/3           __gnu_cxx::new_allocator<unsigned long*>::allocate(unsigned long, void const*) [202]
-----------------------------------------------
                0.00    0.00       3/3           void std::__relocate_object_a<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [264]
[242]    0.0    0.00    0.00       3         void std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::destroy<std::vector<int, std::allocator<int> > >(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*) [242]
                0.00    0.00       3/3           void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::destroy<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*) [203]
-----------------------------------------------
                0.00    0.00       3/3           void std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_realloc_insert<std::vector<int, std::allocator<int> > const&>(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> > const&) [260]
[243]    0.0    0.00    0.00       3         void std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [243]
                0.00    0.00       3/14          std::vector<int, std::allocator<int> > const& std::forward<std::vector<int, std::allocator<int> > const&>(std::remove_reference<std::vector<int, std::allocator<int> > const&>::type&) [56]
                0.00    0.00       3/3           void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [204]
-----------------------------------------------
                0.00    0.00       3/3           void std::__relocate_object_a<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [264]
[244]    0.0    0.00    0.00       3         void std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > >(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >&&) [244]
                0.00    0.00       3/6           std::vector<int, std::allocator<int> >&& std::forward<std::vector<int, std::allocator<int> > >(std::remove_reference<std::vector<int, std::allocator<int> > >::type&) [153]
                0.00    0.00       3/3           void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >&&) [205]
-----------------------------------------------
                0.00    0.00       3/3           std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_M_deallocate_node(unsigned long*) [232]
[245]    0.0    0.00    0.00       3         std::allocator_traits<std::allocator<unsigned long> >::deallocate(std::allocator<unsigned long>&, unsigned long*, unsigned long) [245]
                0.00    0.00       3/3           __gnu_cxx::new_allocator<unsigned long>::deallocate(unsigned long*, unsigned long) [207]
-----------------------------------------------
                0.00    0.00       3/3           std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_M_allocate_node() [228]
[246]    0.0    0.00    0.00       3         std::allocator_traits<std::allocator<unsigned long> >::allocate(std::allocator<unsigned long>&, unsigned long) [246]
                0.00    0.00       3/3           __gnu_cxx::new_allocator<unsigned long>::allocate(unsigned long, void const*) [208]
-----------------------------------------------
                0.00    0.00       3/3           std::deque<unsigned long, std::allocator<unsigned long> >::push_back(unsigned long const&) [253]
[247]    0.0    0.00    0.00       3         void std::allocator_traits<std::allocator<unsigned long> >::construct<unsigned long, unsigned long const&>(std::allocator<unsigned long>&, unsigned long*, unsigned long const&) [247]
                0.00    0.00       3/6           unsigned long const& std::forward<unsigned long const&>(std::remove_reference<unsigned long const&>::type&) [152]
                0.00    0.00       3/3           void __gnu_cxx::new_allocator<unsigned long>::construct<unsigned long, unsigned long const&>(unsigned long*, unsigned long const&) [209]
-----------------------------------------------
                0.00    0.00       3/3           unsigned long& std::deque<unsigned long, std::allocator<unsigned long> >::emplace_back<unsigned long>(unsigned long&&) [249]
[248]    0.0    0.00    0.00       3         void std::allocator_traits<std::allocator<unsigned long> >::construct<unsigned long, unsigned long>(std::allocator<unsigned long>&, unsigned long*, unsigned long&&) [248]
                0.00    0.00       3/9           unsigned long&& std::forward<unsigned long>(std::remove_reference<unsigned long>::type&) [116]
                0.00    0.00       3/3           void __gnu_cxx::new_allocator<unsigned long>::construct<unsigned long, unsigned long>(unsigned long*, unsigned long&&) [210]
-----------------------------------------------
                0.00    0.00       3/3           std::deque<unsigned long, std::allocator<unsigned long> >::push_back(unsigned long&&) [252]
[249]    0.0    0.00    0.00       3         unsigned long& std::deque<unsigned long, std::allocator<unsigned long> >::emplace_back<unsigned long>(unsigned long&&) [249]
                0.00    0.00       3/9           unsigned long&& std::forward<unsigned long>(std::remove_reference<unsigned long>::type&) [116]
                0.00    0.00       3/3           void std::allocator_traits<std::allocator<unsigned long> >::construct<unsigned long, unsigned long>(std::allocator<unsigned long>&, unsigned long*, unsigned long&&) [248]
                0.00    0.00       3/9           std::deque<unsigned long, std::allocator<unsigned long> >::back() [115]
-----------------------------------------------
                0.00    0.00       3/3           std::deque<unsigned long, std::allocator<unsigned long> >::~deque() [255]
[250]    0.0    0.00    0.00       3         std::deque<unsigned long, std::allocator<unsigned long> >::_M_destroy_data(std::_Deque_iterator<unsigned long, unsigned long&, unsigned long*>, std::_Deque_iterator<unsigned long, unsigned long&, unsigned long*>, std::allocator<unsigned long> const&) [250]
-----------------------------------------------
                0.00    0.00       3/3           std::deque<unsigned long, std::allocator<unsigned long> >::~deque() [255]
[251]    0.0    0.00    0.00       3         std::deque<unsigned long, std::allocator<unsigned long> >::begin() [251]
                0.00    0.00       3/15          std::_Deque_iterator<unsigned long, unsigned long&, unsigned long*>::_Deque_iterator(std::_Deque_iterator<unsigned long, unsigned long&, unsigned long*> const&) [51]
-----------------------------------------------
                0.00    0.00       3/3           std::stack<unsigned long, std::deque<unsigned long, std::allocator<unsigned long> > >::push(unsigned long&&) [256]
[252]    0.0    0.00    0.00       3         std::deque<unsigned long, std::allocator<unsigned long> >::push_back(unsigned long&&) [252]
                0.00    0.00       3/6           std::remove_reference<unsigned long&>::type&& std::move<unsigned long&>(unsigned long&) [151]
                0.00    0.00       3/3           unsigned long& std::deque<unsigned long, std::allocator<unsigned long> >::emplace_back<unsigned long>(unsigned long&&) [249]
-----------------------------------------------
                0.00    0.00       3/3           std::stack<unsigned long, std::deque<unsigned long, std::allocator<unsigned long> > >::push(unsigned long const&) [257]
[253]    0.0    0.00    0.00       3         std::deque<unsigned long, std::allocator<unsigned long> >::push_back(unsigned long const&) [253]
                0.00    0.00       3/3           void std::allocator_traits<std::allocator<unsigned long> >::construct<unsigned long, unsigned long const&>(std::allocator<unsigned long>&, unsigned long*, unsigned long const&) [247]
-----------------------------------------------
                0.00    0.00       3/3           std::stack<unsigned long, std::deque<unsigned long, std::allocator<unsigned long> > >::stack<std::deque<unsigned long, std::allocator<unsigned long> >, void>() [258]
[254]    0.0    0.00    0.00       3         std::deque<unsigned long, std::allocator<unsigned long> >::deque() [254]
                0.00    0.00       3/3           std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_Deque_base() [233]
-----------------------------------------------
                0.00    0.00       3/3           std::stack<unsigned long, std::deque<unsigned long, std::allocator<unsigned long> > >::~stack() [259]
[255]    0.0    0.00    0.00       3         std::deque<unsigned long, std::allocator<unsigned long> >::~deque() [255]
                0.00    0.00       3/9           std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_M_get_Tp_allocator() [113]
                0.00    0.00       3/12          std::deque<unsigned long, std::allocator<unsigned long> >::end() [64]
                0.00    0.00       3/3           std::deque<unsigned long, std::allocator<unsigned long> >::begin() [251]
                0.00    0.00       3/3           std::deque<unsigned long, std::allocator<unsigned long> >::_M_destroy_data(std::_Deque_iterator<unsigned long, unsigned long&, unsigned long*>, std::_Deque_iterator<unsigned long, unsigned long&, unsigned long*>, std::allocator<unsigned long> const&) [250]
                0.00    0.00       3/3           std::_Deque_base<unsigned long, std::allocator<unsigned long> >::~_Deque_base() [234]
-----------------------------------------------
                0.00    0.00       3/3           GFG::findSCC_vector_of_lists(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [288]
[256]    0.0    0.00    0.00       3         std::stack<unsigned long, std::deque<unsigned long, std::allocator<unsigned long> > >::push(unsigned long&&) [256]
                0.00    0.00       3/6           std::remove_reference<unsigned long&>::type&& std::move<unsigned long&>(unsigned long&) [151]
                0.00    0.00       3/3           std::deque<unsigned long, std::allocator<unsigned long> >::push_back(unsigned long&&) [252]
-----------------------------------------------
                0.00    0.00       3/3           GFG::findSCC_vector_of_lists(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [288]
[257]    0.0    0.00    0.00       3         std::stack<unsigned long, std::deque<unsigned long, std::allocator<unsigned long> > >::push(unsigned long const&) [257]
                0.00    0.00       3/3           std::deque<unsigned long, std::allocator<unsigned long> >::push_back(unsigned long const&) [253]
-----------------------------------------------
                0.00    0.00       3/3           GFG::findSCC_vector_of_lists(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [288]
[258]    0.0    0.00    0.00       3         std::stack<unsigned long, std::deque<unsigned long, std::allocator<unsigned long> > >::stack<std::deque<unsigned long, std::allocator<unsigned long> >, void>() [258]
                0.00    0.00       3/3           std::deque<unsigned long, std::allocator<unsigned long> >::deque() [254]
-----------------------------------------------
                0.00    0.00       3/3           GFG::findSCC_vector_of_lists(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [288]
[259]    0.0    0.00    0.00       3         std::stack<unsigned long, std::deque<unsigned long, std::allocator<unsigned long> > >::~stack() [259]
                0.00    0.00       3/3           std::deque<unsigned long, std::allocator<unsigned long> >::~deque() [255]
-----------------------------------------------
                0.00    0.00       3/3           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::push_back(std::vector<int, std::allocator<int> > const&) [261]
[260]    0.0    0.00    0.00       3         void std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_realloc_insert<std::vector<int, std::allocator<int> > const&>(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> > const&) [260]
                0.00    0.00       6/13          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() [57]
                0.00    0.00       6/20          __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::base() const [33]
                0.00    0.00       6/6           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_relocate(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [146]
                0.00    0.00       3/3           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_check_len(unsigned long, char const*) const [218]
                0.00    0.00       3/4           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::begin() [195]
                0.00    0.00       3/3           __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::difference_type __gnu_cxx::operator-<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&) [214]
                0.00    0.00       3/4           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_allocate(unsigned long) [189]
                0.00    0.00       3/14          std::vector<int, std::allocator<int> > const& std::forward<std::vector<int, std::allocator<int> > const&>(std::remove_reference<std::vector<int, std::allocator<int> > const&>::type&) [56]
                0.00    0.00       3/3           void std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [243]
                0.00    0.00       3/7           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_deallocate(std::vector<int, std::allocator<int> >*, unsigned long) [126]
-----------------------------------------------
                0.00    0.00       3/3           GFG::findSCC_vector_of_lists(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [288]
[261]    0.0    0.00    0.00       3         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::push_back(std::vector<int, std::allocator<int> > const&) [261]
                0.00    0.00       3/4           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::end() [194]
                0.00    0.00       3/3           void std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_realloc_insert<std::vector<int, std::allocator<int> > const&>(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> > const&) [260]
-----------------------------------------------
